TITLE = "PIV"
VARIABLES = "x", "y", "u", "v"
ZONE T="0", I=75, J=42
8.000000000000000000e+01 3.520000000000000000e+02 -4.290256500244140625e-01 1.766960906982421875e+01
9.600000000000000000e+01 3.520000000000000000e+02 -7.002182006835937500e-01 1.817869377136230469e+01
1.120000000000000000e+02 3.520000000000000000e+02 -8.029594421386718750e-01 1.850088691711425781e+01
1.280000000000000000e+02 3.520000000000000000e+02 -1.311776340007781982e-01 1.687571144104003906e+01
1.440000000000000000e+02 3.520000000000000000e+02 -5.438385009765625000e-01 1.066903686523437500e+01
1.600000000000000000e+02 3.520000000000000000e+02 -1.876889109611511230e+00 1.564599704742431641e+01
1.760000000000000000e+02 3.520000000000000000e+02 -2.583723545074462891e+00 1.466397094726562500e+01
1.920000000000000000e+02 3.520000000000000000e+02 -3.933505535125732422e+00 1.355898571014404297e+01
2.080000000000000000e+02 3.520000000000000000e+02 -1.108142662048339844e+01 1.491900444030761719e+01
2.240000000000000000e+02 3.520000000000000000e+02 -1.139241600036621094e+01 1.353732681274414062e+01
2.400000000000000000e+02 3.520000000000000000e+02 -1.138923072814941406e+01 1.185201644897460938e+01
2.560000000000000000e+02 3.520000000000000000e+02 -1.003015518188476562e+01 1.089284324645996094e+01
2.720000000000000000e+02 3.520000000000000000e+02 -8.592678070068359375e+00 1.097817420959472656e+01
2.880000000000000000e+02 3.520000000000000000e+02 -6.510101318359375000e+00 1.094260978698730469e+01
3.040000000000000000e+02 3.520000000000000000e+02 -4.555194854736328125e+00 1.091648101806640625e+01
3.200000000000000000e+02 3.520000000000000000e+02 -3.198987960815429688e+00 1.152416038513183594e+01
3.360000000000000000e+02 3.520000000000000000e+02 -2.163454055786132812e+00 1.216634368896484375e+01
3.520000000000000000e+02 3.520000000000000000e+02 -1.424026489257812500e+00 1.274514961242675781e+01
3.680000000000000000e+02 3.520000000000000000e+02 -1.011323928833007812e+00 1.333881950378417969e+01
3.840000000000000000e+02 3.520000000000000000e+02 -8.051624298095703125e-01 1.388361358642578125e+01
4.000000000000000000e+02 3.520000000000000000e+02 -5.783805847167968750e-01 1.428704833984375000e+01
4.160000000000000000e+02 3.520000000000000000e+02 -3.559322357177734375e-01 1.460589981079101562e+01
4.320000000000000000e+02 3.520000000000000000e+02 -2.372093200683593750e-01 1.485031509399414062e+01
4.480000000000000000e+02 3.520000000000000000e+02 -1.499729156494140625e-01 1.500864315032958984e+01
4.640000000000000000e+02 3.520000000000000000e+02 -1.010570526123046875e-01 1.515198898315429688e+01
4.800000000000000000e+02 3.520000000000000000e+02 -7.170867919921875000e-02 1.530344295501708984e+01
4.960000000000000000e+02 3.520000000000000000e+02 -5.761528015136718750e-02 1.539633750915527344e+01
5.120000000000000000e+02 3.520000000000000000e+02 -1.845359802246093750e-02 1.546604728698730469e+01
5.280000000000000000e+02 3.520000000000000000e+02 1.343154907226562500e-02 1.552744483947753906e+01
5.440000000000000000e+02 3.520000000000000000e+02 1.932907104492187500e-02 1.561268424987792969e+01
5.600000000000000000e+02 3.520000000000000000e+02 2.455902099609375000e-02 1.566893577575683594e+01
5.760000000000000000e+02 3.520000000000000000e+02 7.928657531738281250e-02 1.568393039703369141e+01
5.920000000000000000e+02 3.520000000000000000e+02 9.328651428222656250e-02 1.571638202667236328e+01
6.080000000000000000e+02 3.520000000000000000e+02 7.285308837890625000e-02 1.578766059875488281e+01
6.240000000000000000e+02 3.520000000000000000e+02 1.011238098144531250e-01 1.581401729583740234e+01
6.400000000000000000e+02 3.520000000000000000e+02 1.205081939697265625e-01 1.579060363769531250e+01
6.560000000000000000e+02 3.520000000000000000e+02 1.175746917724609375e-01 1.577072334289550781e+01
6.720000000000000000e+02 3.520000000000000000e+02 1.224098205566406250e-01 1.577484226226806641e+01
1.600000000000000000e+01 3.680000000000000000e+02 1.907405853271484375e-01 1.635832786560058594e+01
3.200000000000000000e+01 3.680000000000000000e+02 1.856746673583984375e-01 1.663541603088378906e+01
4.800000000000000000e+01 3.680000000000000000e+02 1.969203948974609375e-01 1.697441864013671875e+01
6.400000000000000000e+01 3.680000000000000000e+02 1.598205566406250000e-01 1.740833282470703125e+01
8.000000000000000000e+01 3.680000000000000000e+02 2.301025390625000000e-02 1.802791786193847656e+01
9.600000000000000000e+01 3.680000000000000000e+02 -9.539794921875000000e-02 1.877888107299804688e+01
1.120000000000000000e+02 3.680000000000000000e+02 1.559219360351562500e-01 1.955952072143554688e+01
1.280000000000000000e+02 3.680000000000000000e+02 5.890752673149108887e-01 1.692243957519531250e+01
1.440000000000000000e+02 3.680000000000000000e+02 3.656406998634338379e-01 1.642291641235351562e+01
1.600000000000000000e+02 3.680000000000000000e+02 -1.055510139465332031e+01 1.697282409667968750e+01
1.760000000000000000e+02 3.680000000000000000e+02 -1.288422012329101562e+01 1.677014923095703125e+01
1.920000000000000000e+02 3.680000000000000000e+02 -2.071763753890991211e+00 1.376393604278564453e+01
2.080000000000000000e+02 3.680000000000000000e+02 -1.174461364746093750e+01 1.323384857177734375e+01
2.240000000000000000e+02 3.680000000000000000e+02 -1.107669067382812500e+01 1.192704963684082031e+01
2.400000000000000000e+02 3.680000000000000000e+02 -1.026617813110351562e+01 9.700656890869140625e+00
2.560000000000000000e+02 3.680000000000000000e+02 -8.782009124755859375e+00 8.419195175170898438e+00
2.720000000000000000e+02 3.680000000000000000e+02 -7.338169097900390625e+00 8.324274063110351562e+00
2.880000000000000000e+02 3.680000000000000000e+02 -5.645792007446289062e+00 8.935207366943359375e+00
3.040000000000000000e+02 3.680000000000000000e+02 -3.862627029418945312e+00 9.935331344604492188e+00
3.200000000000000000e+02 3.680000000000000000e+02 -2.647596359252929688e+00 1.112789726257324219e+01
3.360000000000000000e+02 3.680000000000000000e+02 -1.702823638916015625e+00 1.200140380859375000e+01
3.520000000000000000e+02 3.680000000000000000e+02 -8.953304290771484375e-01 1.270836067199707031e+01
3.680000000000000000e+02 3.680000000000000000e+02 -3.768882751464843750e-01 1.321062088012695312e+01
3.840000000000000000e+02 3.680000000000000000e+02 -2.737121582031250000e-01 1.371164321899414062e+01
4.000000000000000000e+02 3.680000000000000000e+02 -1.671028137207031250e-01 1.415738677978515625e+01
4.160000000000000000e+02 3.680000000000000000e+02 -8.522987365722656250e-02 1.456358146667480469e+01
4.320000000000000000e+02 3.680000000000000000e+02 -5.136489868164062500e-02 1.483261680603027344e+01
4.480000000000000000e+02 3.680000000000000000e+02 2.168655395507812500e-03 1.497893333435058594e+01
4.640000000000000000e+02 3.680000000000000000e+02 2.085113525390625000e-02 1.514411544799804688e+01
4.800000000000000000e+02 3.680000000000000000e+02 1.959419250488281250e-02 1.525867080688476562e+01
4.960000000000000000e+02 3.680000000000000000e+02 2.349090576171875000e-02 1.531188488006591797e+01
5.120000000000000000e+02 3.680000000000000000e+02 4.680633544921875000e-02 1.537232875823974609e+01
5.280000000000000000e+02 3.680000000000000000e+02 6.474494934082031250e-02 1.548203563690185547e+01
5.440000000000000000e+02 3.680000000000000000e+02 6.722068786621093750e-02 1.560435867309570312e+01
5.600000000000000000e+02 3.680000000000000000e+02 6.506347656250000000e-02 1.570004844665527344e+01
5.760000000000000000e+02 3.680000000000000000e+02 9.665870666503906250e-02 1.572890281677246094e+01
5.920000000000000000e+02 3.680000000000000000e+02 1.170330047607421875e-01 1.573631763458251953e+01
6.080000000000000000e+02 3.680000000000000000e+02 9.120178222656250000e-02 1.577050590515136719e+01
6.240000000000000000e+02 3.680000000000000000e+02 1.196880340576171875e-01 1.575717163085937500e+01
6.400000000000000000e+02 3.680000000000000000e+02 1.069278717041015625e-01 1.571544075012207031e+01
6.560000000000000000e+02 3.680000000000000000e+02 1.063346862792968750e-01 1.567986392974853516e+01
6.720000000000000000e+02 3.680000000000000000e+02 1.158523559570312500e-01 1.568033313751220703e+01
1.600000000000000000e+01 3.840000000000000000e+02 3.818264007568359375e-01 1.627699279785156250e+01
3.200000000000000000e+01 3.840000000000000000e+02 4.420776367187500000e-01 1.650520133972167969e+01
4.800000000000000000e+01 3.840000000000000000e+02 5.645446777343750000e-01 1.690546607971191406e+01
6.400000000000000000e+01 3.840000000000000000e+02 6.995868682861328125e-01 1.736849021911621094e+01
8.000000000000000000e+01 3.840000000000000000e+02 7.681808471679687500e-01 1.807974433898925781e+01
9.600000000000000000e+01 3.840000000000000000e+02 9.384784698486328125e-01 1.904685020446777344e+01
1.120000000000000000e+02 3.840000000000000000e+02 1.561252593994140625e+00 2.007706832885742188e+01
1.280000000000000000e+02 3.840000000000000000e+02 1.389342188835144043e+00 1.674164009094238281e+01
1.440000000000000000e+02 3.840000000000000000e+02 2.157476425170898438e+00 1.855199623107910156e+01
1.600000000000000000e+02 3.840000000000000000e+02 -1.103534698486328125e-01 1.287056159973144531e+01
1.760000000000000000e+02 3.840000000000000000e+02 -2.859224975109100342e-01 1.479460239410400391e+01
1.920000000000000000e+02 3.840000000000000000e+02 -4.354114532470703125e-01 1.366841030120849609e+01
2.080000000000000000e+02 3.840000000000000000e+02 -1.078704833984375000e+00 1.408551025390625000e+01
2.240000000000000000e+02 3.840000000000000000e+02 -4.809989929199218750e+00 1.063953208923339844e+01
2.400000000000000000e+02 3.840000000000000000e+02 -3.835021972656250000e+00 8.213060379028320312e+00
2.560000000000000000e+02 3.840000000000000000e+02 -3.390642166137695312e+00 7.021408081054687500e+00
2.720000000000000000e+02 3.840000000000000000e+02 -3.005268096923828125e+00 6.690402984619140625e+00
2.880000000000000000e+02 3.840000000000000000e+02 -2.595937728881835938e+00 7.280897140502929688e+00
3.040000000000000000e+02 3.840000000000000000e+02 -2.237977981567382812e+00 8.599225997924804688e+00
3.200000000000000000e+02 3.840000000000000000e+02 -2.307504653930664062e+00 1.119529724121093750e+01
3.360000000000000000e+02 3.840000000000000000e+02 -1.351074218750000000e+00 1.198635864257812500e+01
3.520000000000000000e+02 3.840000000000000000e+02 -7.099742889404296875e-01 1.288363075256347656e+01
3.680000000000000000e+02 3.840000000000000000e+02 -7.498931884765625000e-02 1.333544349670410156e+01
3.840000000000000000e+02 3.840000000000000000e+02 1.721515655517578125e-01 1.372451972961425781e+01
4.000000000000000000e+02 3.840000000000000000e+02 2.061195373535156250e-01 1.420539665222167969e+01
4.160000000000000000e+02 3.840000000000000000e+02 1.563549041748046875e-01 1.461811828613281250e+01
4.320000000000000000e+02 3.840000000000000000e+02 1.404972076416015625e-01 1.487247467041015625e+01
4.480000000000000000e+02 3.840000000000000000e+02 1.528987884521484375e-01 1.501797389984130859e+01
4.640000000000000000e+02 3.840000000000000000e+02 1.503219604492187500e-01 1.516337299346923828e+01
4.800000000000000000e+02 3.840000000000000000e+02 1.214828491210937500e-01 1.526905822753906250e+01
4.960000000000000000e+02 3.840000000000000000e+02 9.127044677734375000e-02 1.531671714782714844e+01
5.120000000000000000e+02 3.840000000000000000e+02 9.181976318359375000e-02 1.534731006622314453e+01
5.280000000000000000e+02 3.840000000000000000e+02 1.033306121826171875e-01 1.542336463928222656e+01
5.440000000000000000e+02 3.840000000000000000e+02 1.112709045410156250e-01 1.552701568603515625e+01
5.600000000000000000e+02 3.840000000000000000e+02 1.073169708251953125e-01 1.562638092041015625e+01
5.760000000000000000e+02 3.840000000000000000e+02 1.434993743896484375e-01 1.566433811187744141e+01
5.920000000000000000e+02 3.840000000000000000e+02 1.612358093261718750e-01 1.567289924621582031e+01
6.080000000000000000e+02 3.840000000000000000e+02 1.159706115722656250e-01 1.569715404510498047e+01
6.240000000000000000e+02 3.840000000000000000e+02 1.143569946289062500e-01 1.568126106262207031e+01
6.400000000000000000e+02 3.840000000000000000e+02 1.063499450683593750e-01 1.564774799346923828e+01
6.560000000000000000e+02 3.840000000000000000e+02 9.775161743164062500e-02 1.564409828186035156e+01
6.720000000000000000e+02 3.840000000000000000e+02 1.181259155273437500e-01 1.567540836334228516e+01
1.600000000000000000e+01 4.000000000000000000e+02 5.333366394042968750e-01 1.619548797607421875e+01
3.200000000000000000e+01 4.000000000000000000e+02 6.977386474609375000e-01 1.639886093139648438e+01
4.800000000000000000e+01 4.000000000000000000e+02 8.963756561279296875e-01 1.675677680969238281e+01
6.400000000000000000e+01 4.000000000000000000e+02 1.170440673828125000e+00 1.712192344665527344e+01
8.000000000000000000e+01 4.000000000000000000e+02 1.527931213378906250e+00 1.760976409912109375e+01
9.600000000000000000e+01 4.000000000000000000e+02 2.094200134277343750e+00 1.841057014465332031e+01
1.120000000000000000e+02 4.000000000000000000e+02 3.062896728515625000e+00 1.955690765380859375e+01
1.280000000000000000e+02 4.000000000000000000e+02 3.762218475341796875e+00 2.079553222656250000e+01
1.440000000000000000e+02 4.000000000000000000e+02 4.566631317138671875e+00 1.954193496704101562e+01
1.600000000000000000e+02 4.000000000000000000e+02 3.833126068115234375e+00 1.438808631896972656e+01
1.760000000000000000e+02 4.000000000000000000e+02 4.294166564941406250e+00 1.322472000122070312e+01
1.920000000000000000e+02 4.000000000000000000e+02 1.753854870796203613e+00 1.356484603881835938e+01
2.080000000000000000e+02 4.000000000000000000e+02 7.429183959960937500e+00 1.411208343505859375e+01
2.240000000000000000e+02 4.000000000000000000e+02 6.215650558471679688e+00 1.122470855712890625e+01
2.400000000000000000e+02 4.000000000000000000e+02 4.862857818603515625e+00 8.950405120849609375e+00
2.560000000000000000e+02 4.000000000000000000e+02 3.869720458984375000e+00 7.594488143920898438e+00
2.720000000000000000e+02 4.000000000000000000e+02 2.657264709472656250e+00 6.945718765258789062e+00
2.880000000000000000e+02 4.000000000000000000e+02 1.596368789672851562e+00 7.382335662841796875e+00
3.040000000000000000e+02 4.000000000000000000e+02 6.236915588378906250e-01 8.696218490600585938e+00
3.200000000000000000e+02 4.000000000000000000e+02 -2.056751251220703125e-01 1.004404640197753906e+01
3.360000000000000000e+02 4.000000000000000000e+02 -8.374328613281250000e-01 1.199356842041015625e+01
3.520000000000000000e+02 4.000000000000000000e+02 -7.115459442138671875e-01 1.329644393920898438e+01
3.680000000000000000e+02 4.000000000000000000e+02 1.216964721679687500e-01 1.364308547973632812e+01
3.840000000000000000e+02 4.000000000000000000e+02 5.909652709960937500e-01 1.392378425598144531e+01
4.000000000000000000e+02 4.000000000000000000e+02 5.417690277099609375e-01 1.438226890563964844e+01
4.160000000000000000e+02 4.000000000000000000e+02 4.042186737060546875e-01 1.471998214721679688e+01
4.320000000000000000e+02 4.000000000000000000e+02 3.196964263916015625e-01 1.489978408813476562e+01
4.480000000000000000e+02 4.000000000000000000e+02 2.856006622314453125e-01 1.503205108642578125e+01
4.640000000000000000e+02 4.000000000000000000e+02 2.597560882568359375e-01 1.517725181579589844e+01
4.800000000000000000e+02 4.000000000000000000e+02 2.174434661865234375e-01 1.529271984100341797e+01
4.960000000000000000e+02 4.000000000000000000e+02 1.785869598388671875e-01 1.534423255920410156e+01
5.120000000000000000e+02 4.000000000000000000e+02 1.609725952148437500e-01 1.539250183105468750e+01
5.280000000000000000e+02 4.000000000000000000e+02 1.442832946777343750e-01 1.546174240112304688e+01
5.440000000000000000e+02 4.000000000000000000e+02 1.320934295654296875e-01 1.553273963928222656e+01
5.600000000000000000e+02 4.000000000000000000e+02 1.347389221191406250e-01 1.555947685241699219e+01
5.760000000000000000e+02 4.000000000000000000e+02 1.575508117675781250e-01 1.557327556610107422e+01
5.920000000000000000e+02 4.000000000000000000e+02 1.649780273437500000e-01 1.560872650146484375e+01
6.080000000000000000e+02 4.000000000000000000e+02 1.487426757812500000e-01 1.563354396820068359e+01
6.240000000000000000e+02 4.000000000000000000e+02 1.224174499511718750e-01 1.566000938415527344e+01
6.400000000000000000e+02 4.000000000000000000e+02 1.038379669189453125e-01 1.567851448059082031e+01
